代码,名称,收盘价,净值,总股本,流通股本,上市时间
161216.XSHE,双债A,1.037,1.0390,60636616,0,2011-05-20
161217.XSHE,国投资源,0.570,0.5720,17260979,0,2011-08-29
161219.XSHE,国投产业,1.798,1.7980,1384509,0,2012-01-16
161222.XSHE,国投瑞利,0.961,1.0060,490937765,0,2015-05-04
161224.XSHE,国投丝路,1.028,1.0320,66309470,0,2015-05-06
161225.XSHE,国投瑞盈,0.906,0.8960,237093176,0,2015-08-14
161226.XSHE,白银基金,0.957,0.9630,64337624,0,2015-08-17
161227.XSHE,深证100,0.848,0.8450,861120852,0,2015-08-28
161229.XSHE,国投中国,1.099,1.0690,1601045,0,2016-01-04
161230.XSHE,丰利A类,1.014,1.0140,677029,0,2016-02-25
161505.XSHE,银河通利,0.000,1.0540,459167,0,2014-05-23
161607.XSHE,融通巨潮,0.000,0.9620,19705760,0,2005-06-16
161610.XSHE,融通领先,1.035,1.0110,215841016,0,2007-07-18
161614.XSHE,融通添利,0.000,1.1010,12540698,0,2012-04-06
161706.XSHE,招商成长,1.420,1.4204,27069669,0,2005-12-09
161713.XSHE,招商信用,1.039,1.0390,667411194,0,2010-07-30
161714.XSHE,招商金砖,0.672,0.6830,33860664,0,2011-05-11
161716.XSHE,招商双债,1.059,1.0510,6862150,0,2015-03-16
161722.XSHE,招商丰泰,0.000,1.0370,856402,0,2015-07-22
161810.XSHE,银华内需,1.669,1.6440,109318622,0,2009-09-30
161813.XSHE,银华信用,0.000,1.2700,23468087,0,2010-07-09
161815.XSHE,银华通胀,0.428,0.4330,150595038,0,2010-12-20
161820.XSHE,银华纯债,1.180,1.1760,90604231,0,2012-09-05
161821.XSHE,银华50A,0.000,1.2090,1608777,0,2013-01-18
161823.XSHE,银华永兴,0.000,1.0090,986439,0,2016-02-17
161831.XSHE,H股分级,0.800,0.8094,1008118923,0,2015-04-13
161903.XSHE,万家优选,0.830,0.8119,15419130,0,2005-08-15
161907.XSHE,万家红利,1.310,1.3226,5542061,0,2011-06-15
161908.XSHE,万家添利,0.000,1.0473,11198851,0,2014-06-16
161911.XSHE,万家强债,1.071,1.0717,110160457,0,2013-08-01
162006.XSHE,长城久富,1.090,1.0894,60805080,0,2007-05-18
162105.XSHE,持久增利,0.000,1.0661,23464245,0,2015-03-20
162108.XSHE,元盛债券,1.089,1.0890,344377265,0,2015-05-20
162207.XSHE,泰达效率,1.070,1.0649,41116625,0,2006-07-21
162307.XSHE,海富100,0.951,0.9570,3441285,0,2010-01-08
162308.XSHE,海富增利,0.000,1.5520,1941444,0,2014-09-16
162411.XSHE,华宝油气,0.496,0.5040,5087216119,0,2012-06-08
162414.XSHE,新机遇,1.022,1.0296,117859519,0,2015-07-01
162510.XSHE,国安双力,1.714,1.7150,8269424,0,2015-05-20
162605.XSHE,景顺鼎益,1.283,1.2740,27312114,0,2005-05-25
162607.XSHE,景顺资源,0.376,0.3760,101490193,0,2006-04-07
162703.XSHE,广发小盘,1.106,1.1014,52620782,0,2005-04-29
162711.XSHE,广发500L,1.274,1.2729,28258187,0,2010-01-08
162712.XSHE,广发聚利,1.410,1.4100,108361783,0,2011-10-27
162715.XSHE,广发聚源,0.000,1.1070,18683587,0,2013-07-10
163001.XSHE,长信医疗,0.900,0.9020,5554261,0,2010-04-16
163005.XSHE,长信利众,1.015,1.0142,106685201,0,2016-03-16
163110.XSHE,申万量化,2.298,2.2760,5618281,0,2011-08-01
163208.XSHE,诺安油气,0.756,0.7690,26177800,0,2015-02-17
163210.XSHE,诺安纯债,1.328,1.3240,79469927,0,2013-06-24
163302.XSHE,大摩资源,1.326,1.3214,14202492,0,2007-07-05
163402.XSHE,兴全趋势,1.468,1.4705,115527401,0,2006-01-19
163407.XSHE,兴全300,1.213,1.2181,6209482,0,2011-01-19
163409.XSHE,兴全绿色,1.431,1.4310,26141634,0,2011-07-07
163412.XSHE,兴全轻资,2.426,2.4100,110758066,0,2012-05-31
163415.XSHE,兴全模式,1.526,1.5310,3705640,0,2013-02-01
163503.XSHE,天治核心,0.736,0.7393,110856416,0,2007-07-30
163801.XSHE,中银中国,1.438,1.4391,42514867,0,2005-02-23
163819.XSHE,中银信用,1.283,1.2830,287036171,0,2012-07-18
163821.XSHE,中银300E,1.380,1.3920,599817,0,2012-07-13
